person_age,person_income,person_emp_length,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,emp_length_age_ratio,emp_length_cred_hist_ratio,income_emp_length_product,cred_hist_age_ratio,emp_start,interest_income_ratio,parent_dependency
25,24000,4.0,2,5000,10.95,0,0.21,0,3,0,1,0,0,0,1,0,0,0.16,1.3333333333333333,96000.0,0.12,21.0,2.28125,0
22,144500,5.0,3,18000,13.72,0,0.12,0,3,0,0,1,0,0,0,0,0,0.22727272727272727,1.6666666666666667,722500.0,0.13636363636363635,17.0,1.7090657439446366,0
24,155000,8.0,2,18000,10.62,0,0.12,0,4,0,0,1,1,0,0,0,0,0.3333333333333333,2.0,1240000.0,0.16666666666666666,16.0,1.233290322580645,0
22,24000,6.0,2,5000,12.21,0,0.21,0,3,0,1,0,0,0,1,0,0,0.2727272727272727,2.0,144000.0,0.13636363636363635,16.0,2.54375,0
21,75000,3.0,3,17950,10.91,0,0.24,0,3,0,0,1,1,0,0,0,0,0.14285714285714285,1.0,225000.0,0.14285714285714285,18.0,2.611126666666667,0
26,130000,2.0,1,17950,10.99,0,0.14,0,2,0,0,1,0,0,0,1,0,0.07692307692307693,1.0,260000.0,0.07692307692307693,24.0,1.5174653846153847,0
25,24000,0.0,1,7000,9.63,0,0.29,0,3,0,1,0,0,0,1,0,0,0.0,0.0,0.0,0.12,25.0,2.80875,0
23,62050,1.0,5,17800,16.35,1,0.24,1,3,0,0,1,0,0,1,0,0,0.043478260869565216,0.3333333333333333,62050.0,0.13043478260869565,22.0,4.690249798549557,0
23,24000,1.0,2,1500,12.21,0,0.06,0,2,0,1,0,1,0,0,0,0,0.043478260869565216,0.5,24000.0,0.08695652173913043,22.0,0.763125,0
22,48000,0.0,3,17750,13.49,1,0.37,0,4,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.18181818181818182,22.0,4.988489583333333,0
22,65000,6.0,2,17700,11.49,0,0.27,0,2,0,0,1,0,0,0,0,0,0.2727272727272727,3.0,390000.0,0.09090909090909091,16.0,3.1288153846153848,0
26,24000,5.0,2,8000,9.76,0,0.33,0,3,0,0,0,0,0,0,1,0,0.19230769230769232,1.6666666666666667,120000.0,0.11538461538461539,21.0,3.2533333333333334,0
24,24000,3.0,3,8000,11.34,0,0.33,1,4,0,0,0,1,0,0,0,0,0.125,0.75,72000.0,0.16666666666666666,21.0,3.78,0
22,24000,2.0,4,3975,13.87,0,0.17,0,3,0,0,0,1,0,0,0,0,0.09090909090909091,0.6666666666666666,48000.0,0.13636363636363635,20.0,2.29721875,0
23,45000,1.0,1,17625,8.9,1,0.39,0,4,0,0,1,0,0,0,0,0,0.043478260869565216,0.25,45000.0,0.17391304347826086,22.0,3.4858333333333333,0
25,59256,4.0,3,17600,12.99,0,0.3,0,2,0,0,1,0,0,1,0,0,0.16,2.0,237024.0,0.08,21.0,3.8582422033211827,0
22,65500,4.0,2,17600,10.74,0,0.27,0,2,0,0,1,1,0,0,0,0,0.18181818181818182,2.0,262000.0,0.09090909090909091,18.0,2.885862595419847,0
24,70000,1.0,2,17600,10.62,0,0.25,0,2,0,0,1,0,1,0,0,0,0.041666666666666664,0.5,70000.0,0.08333333333333333,23.0,2.6701714285714284,0
24,71480,8.0,6,17600,10.99,0,0.25,0,4,0,0,1,0,1,0,0,0,0.3333333333333333,2.0,571840.0,0.16666666666666666,16.0,2.7059876888640177,0
21,24000,2.0,2,5000,8.7,0,0.21,0,2,0,0,0,1,0,0,0,0,0.09523809523809523,1.0,48000.0,0.09523809523809523,19.0,1.8125,0
23,24091,5.0,3,3500,12.99,0,0.15,1,2,0,0,0,0,0,0,1,0,0.21739130434782608,2.5,120455.0,0.08695652173913043,18.0,1.8872192935121,0
24,72250,5.0,5,17600,17.19,1,0.21,1,4,0,0,1,0,0,1,0,0,0.20833333333333334,1.25,361250.0,0.16666666666666666,19.0,4.187460207612457,0
25,32400,1.0,4,17500,15.95,1,0.54,1,3,0,0,1,0,1,0,0,0,0.04,0.3333333333333333,32400.0,0.12,24.0,8.614969135802468,0
23,36000,2.0,3,17500,14.22,1,0.49,0,4,0,0,1,0,0,0,0,1,0.08695652173913043,0.5,72000.0,0.17391304347826086,21.0,6.9125,0
21,37232,3.0,2,17500,12.53,1,0.47,0,2,0,0,1,0,0,1,0,0,0.14285714285714285,1.5,111696.0,0.09523809523809523,18.0,5.889423076923077,0
21,24300,3.0,2,4500,11.83,0,0.19,0,4,0,1,0,0,0,1,0,0,0.14285714285714285,0.75,72900.0,0.19047619047619047,18.0,2.1907407407407407,1
21,24396,2.0,4,4000,15.05,0,0.16,0,4,0,0,0,0,0,0,0,1,0.09523809523809523,0.5,48792.0,0.19047619047619047,19.0,2.467617642236432,1
24,40800,6.0,2,17500,10.62,1,0.43,0,4,0,0,1,0,0,1,0,0,0.25,1.5,244800.0,0.16666666666666666,18.0,4.555147058823529,0
22,24449,2.0,2,1800,11.89,0,0.07,0,4,0,1,0,0,0,0,0,1,0.09090909090909091,0.5,48898.0,0.18181818181818182,20.0,0.8753732258988097,0
24,24468,4.0,2,5000,10.75,0,0.2,0,3,0,1,0,0,1,0,0,0,0.16666666666666666,1.3333333333333333,97872.0,0.125,20.0,2.1967467712931175,0
25,44000,6.0,2,17500,12.53,1,0.4,0,4,0,0,1,1,0,0,0,0,0.24,1.5,264000.0,0.16,19.0,4.983522727272727,0
23,47500,5.0,3,17500,13.61,1,0.37,0,4,0,0,1,0,0,1,0,0,0.21739130434782608,1.25,237500.0,0.17391304347826086,18.0,5.0142105263157895,0
22,49176,7.0,3,17500,13.85,1,0.36,0,2,0,0,1,0,0,1,0,0,0.3181818181818182,3.5,344232.0,0.09090909090909091,15.0,4.928725394501383,0
23,49270,7.0,3,17500,13.85,1,0.36,0,4,0,0,1,0,0,0,0,0,0.30434782608695654,1.75,344890.0,0.17391304347826086,16.0,4.919322102699412,0
23,53352,3.0,1,17500,6.54,1,0.33,0,2,0,0,1,0,0,0,0,1,0.13043478260869565,1.5,160056.0,0.08695652173913043,20.0,2.1451866846603687,0
24,54996,7.0,5,17500,17.19,1,0.32,0,3,0,0,1,1,0,0,0,0,0.2916666666666667,2.3333333333333335,384972.0,0.125,17.0,5.4699432686013525,0
24,58000,5.0,3,17500,13.49,0,0.3,1,4,0,0,1,1,0,0,0,0,0.20833333333333334,1.25,290000.0,0.16666666666666666,19.0,4.070258620689655,0
23,59000,1.0,2,17500,9.25,0,0.3,0,4,0,0,1,1,0,0,0,0,0.043478260869565216,0.25,59000.0,0.17391304347826086,22.0,2.7436440677966103,0
26,60000,10.0,1,17500,6.54,0,0.29,0,4,0,0,1,0,0,0,0,1,0.38461538461538464,2.5,600000.0,0.15384615384615385,16.0,1.9075,0
26,75000,4.0,1,17500,7.9,0,0.23,0,2,0,0,1,0,0,0,1,0,0.15384615384615385,2.0,300000.0,0.07692307692307693,22.0,1.8433333333333333,0
22,24900,1.0,3,5500,13.16,1,0.22,0,2,0,0,0,0,0,1,0,0,0.045454545454545456,0.5,24900.0,0.09090909090909091,21.0,2.906827309236948,0
25,95950,2.0,2,17500,11.71,0,0.18,0,2,0,0,1,0,1,0,0,0,0.08,1.0,191900.0,0.08,23.0,2.1357477853048468,0
21,24960,0.0,3,2000,13.99,0,0.08,1,3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.14285714285714285,21.0,1.1209935897435896,0
23,40000,2.0,2,17475,9.91,1,0.44,0,2,0,0,1,1,0,0,0,0,0.08695652173913043,1.0,80000.0,0.08695652173913043,21.0,4.32943125,0
21,45408,3.0,2,17475,9.91,1,0.38,0,2,0,0,1,0,0,0,0,0,0.14285714285714285,1.5,136224.0,0.09523809523809523,18.0,3.8138048361522197,0
23,24996,4.0,2,5000,12.69,0,0.2,0,2,0,0,0,1,0,0,0,0,0.17391304347826086,2.0,99984.0,0.08695652173913043,19.0,2.538406144983197,0
22,58000,0.0,1,17475,7.51,0,0.3,0,3,0,0,1,1,0,0,0,0,0.0,0.0,0.0,0.13636363636363635,22.0,2.262711206896552,0
24,82000,7.0,2,17400,11.99,0,0.21,0,4,0,0,1,0,0,0,1,0,0.2916666666666667,1.75,574000.0,0.16666666666666666,17.0,2.544219512195122,0
24,96000,1.0,2,17400,10.37,0,0.18,0,2,0,0,1,0,0,0,0,0,0.041666666666666664,0.5,96000.0,0.08333333333333333,23.0,1.8795625,0
24,133000,5.0,2,17400,11.71,0,0.13,0,4,0,0,1,1,0,0,0,0,0.20833333333333334,1.25,665000.0,0.16666666666666666,19.0,1.5319849624060153,0
24,95000,8.0,4,17200,17.58,0,0.18,0,3,0,0,1,0,0,0,1,0,0.3333333333333333,2.6666666666666665,760000.0,0.125,16.0,3.182905263157894,0
23,35000,6.0,2,17000,10.37,1,0.49,0,2,0,0,1,1,0,0,0,0,0.2608695652173913,3.0,210000.0,0.08695652173913043,17.0,5.0368571428571425,0
26,29400,1.0,3,17000,12.99,1,0.58,1,2,0,0,1,0,1,0,0,0,0.038461538461538464,0.5,29400.0,0.07692307692307693,25.0,7.511224489795918,0
21,24996,3.0,4,7000,15.58,0,0.28,0,2,0,1,0,1,0,0,0,0,0.14285714285714285,1.5,74988.0,0.09523809523809523,18.0,4.363098095695311,0
22,40000,1.0,2,17000,10.65,1,0.42,0,4,0,0,1,0,0,0,0,0,0.045454545454545456,0.25,40000.0,0.18181818181818182,21.0,4.52625,0
22,41400,2.0,3,17000,12.87,1,0.41,0,3,0,0,1,0,0,1,0,0,0.09090909090909091,0.6666666666666666,82800.0,0.13636363636363635,20.0,5.284782608695652,0
22,42000,5.0,1,17000,7.66,1,0.4,0,4,0,0,1,0,0,0,0,0,0.22727272727272727,1.25,210000.0,0.18181818181818182,17.0,3.1004761904761904,0
24,43275,4.0,3,17000,13.47,1,0.39,0,3,0,0,1,0,0,1,0,0,0.16666666666666666,1.3333333333333333,173100.0,0.125,20.0,5.291507798960138,0
24,45792,3.0,2,17000,10.38,1,0.37,0,2,0,0,1,0,0,0,0,0,0.125,1.5,137376.0,0.08333333333333333,21.0,3.8535115303983227,0
23,47000,8.0,2,17000,9.99,1,0.36,0,4,0,0,1,0,0,0,0,0,0.34782608695652173,2.0,376000.0,0.17391304347826086,15.0,3.613404255319149,0
25,49896,7.0,5,17000,16.82,1,0.34,0,3,0,0,1,1,0,0,0,0,0.28,2.3333333333333335,349272.0,0.12,18.0,5.730719897386564,0
24,50000,3.0,3,17000,13.79,1,0.34,0,3,0,0,1,0,0,0,1,0,0.125,1.0,150000.0,0.125,21.0,4.6886,0
23,24996,1.0,4,4575,10.99,0,0.18,1,2,0,1,0,0,0,0,1,0,0.043478260869565216,0.5,24996.0,0.08695652173913043,22.0,2.011491838694191,0
23,24996,1.0,2,8000,11.26,0,0.32,0,2,0,1,0,1,0,0,0,0,0.043478260869565216,0.5,24996.0,0.08695652173913043,22.0,3.603776604256681,0
23,51000,7.0,1,17000,8.49,1,0.33,0,4,0,0,1,0,0,0,1,0,0.30434782608695654,1.75,357000.0,0.17391304347826086,16.0,2.83,0
24,45000,4.0,4,17000,14.96,1,0.38,1,2,0,0,1,1,0,0,0,0,0.16666666666666666,2.0,180000.0,0.08333333333333333,20.0,5.651555555555555,0
25,52000,9.0,3,17000,12.98,1,0.33,1,2,0,0,1,0,0,1,0,0,0.36,4.5,468000.0,0.08,16.0,4.243461538461538,0
21,24996,5.0,3,6500,11.34,0,0.26,1,4,0,1,0,0,0,1,0,0,0.23809523809523808,1.25,124980.0,0.19047619047619047,16.0,2.9488718194911185,1
23,52000,3.0,2,17000,11.58,1,0.33,0,4,0,0,1,0,0,0,0,0,0.13043478260869565,0.75,156000.0,0.17391304347826086,20.0,3.7857692307692306,0
24,52500,3.0,2,17000,10.99,1,0.32,0,3,0,0,1,0,1,0,0,0,0.125,1.0,157500.0,0.125,21.0,3.558666666666667,0
23,54660,6.0,2,17000,9.88,1,0.31,0,4,0,0,1,0,0,1,0,0,0.2608695652173913,1.5,327960.0,0.17391304347826086,17.0,3.0728137577753385,0
26,25000,0.0,3,7400,10.99,0,0.3,0,2,0,1,0,0,0,0,0,1,0.0,0.0,0.0,0.07692307692307693,26.0,3.25304,0
24,55782,3.0,1,17000,7.51,0,0.3,0,3,0,0,1,0,0,0,0,0,0.125,1.0,167346.0,0.125,21.0,2.2887311319063497,0
23,53000,8.0,2,17000,10.25,1,0.32,0,4,0,0,1,0,0,0,1,0,0.34782608695652173,2.0,424000.0,0.17391304347826086,15.0,3.2877358490566038,0
22,25000,1.0,3,2400,14.27,0,0.1,1,2,0,1,0,0,0,1,0,0,0.045454545454545456,0.5,25000.0,0.09090909090909091,21.0,1.36992,0
23,60000,3.0,2,17000,11.11,0,0.28,0,2,0,0,1,0,0,0,1,0,0.13043478260869565,1.5,180000.0,0.08695652173913043,20.0,3.1478333333333333,0
25,60000,3.0,1,17000,6.91,0,0.28,0,2,0,0,1,0,0,0,1,0,0.12,1.5,180000.0,0.08,22.0,1.9578333333333333,0
23,25000,4.0,3,4000,15.27,0,0.16,1,4,0,1,0,0,0,1,0,0,0.17391304347826086,1.0,100000.0,0.17391304347826086,19.0,2.4432,0
25,62000,3.0,1,17000,5.99,0,0.27,0,3,0,0,1,0,0,0,0,1,0.12,1.0,186000.0,0.12,22.0,1.6424193548387096,0
26,65000,0.0,3,17000,13.47,0,0.26,0,2,0,0,1,0,0,0,0,1,0.0,0.0,0.0,0.07692307692307693,26.0,3.522923076923077,0
23,70000,1.0,2,17000,8.88,0,0.24,0,3,0,0,1,0,0,0,1,0,0.043478260869565216,0.3333333333333333,70000.0,0.13043478260869565,22.0,2.1565714285714286,0
25,72000,4.0,1,17000,7.88,0,0.24,0,3,0,0,1,0,0,1,0,0,0.16,1.3333333333333333,288000.0,0.12,21.0,1.8605555555555555,0
24,75000,0.0,2,17000,12.53,0,0.23,0,2,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.08333333333333333,24.0,2.840133333333333,0
24,75000,8.0,2,17000,9.33,0,0.23,0,3,0,0,1,1,0,0,0,0,0.3333333333333333,2.6666666666666665,600000.0,0.125,16.0,2.1148,0
23,78000,5.0,2,17000,10.99,0,0.22,0,3,0,0,1,0,0,1,0,0,0.21739130434782608,1.6666666666666667,390000.0,0.13043478260869565,18.0,2.3952564102564105,0
21,25000,2.0,2,3600,9.91,0,0.14,0,4,0,0,0,0,0,0,0,1,0.09523809523809523,0.5,50000.0,0.19047619047619047,19.0,1.42704,1
23,85500,1.0,3,17000,13.11,0,0.2,1,2,0,0,1,1,0,0,0,0,0.043478260869565216,0.5,85500.0,0.08695652173913043,22.0,2.6066666666666665,0
22,89004,7.0,1,17000,9.63,0,0.19,0,4,0,0,1,0,0,0,0,0,0.3181818181818182,1.75,623028.0,0.18181818181818182,15.0,1.8393555345827153,0
26,66300,0.0,4,17000,16.77,1,0.22,1,3,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.11538461538461539,26.0,4.3,0
23,90000,7.0,2,17000,10.59,0,0.19,0,3,0,0,1,1,0,0,0,0,0.30434782608695654,2.3333333333333335,630000.0,0.13043478260869565,16.0,2.0003333333333333,0
26,95000,10.0,2,17000,11.49,0,0.18,0,3,0,0,1,1,0,0,0,0,0.38461538461538464,3.3333333333333335,950000.0,0.11538461538461539,16.0,2.0561052631578947,0
22,96000,6.0,2,17000,11.48,0,0.18,0,2,0,0,1,0,0,0,1,0,0.2727272727272727,3.0,576000.0,0.09090909090909091,16.0,2.0329166666666665,0
25,114000,3.0,2,17000,10.37,0,0.15,0,3,0,0,1,1,0,0,0,0,0.12,1.0,342000.0,0.12,22.0,1.54640350877193,0
26,175000,2.0,2,17000,9.88,0,0.1,0,3,0,0,1,0,0,0,0,1,0.07692307692307693,0.6666666666666666,350000.0,0.11538461538461539,24.0,0.9597714285714286,0
21,49000,2.0,4,16950,18.25,1,0.35,1,4,0,0,1,0,0,0,1,0,0.09523809523809523,0.5,98000.0,0.19047619047619047,19.0,6.313010204081633,1
24,72000,0.0,1,16875,6.54,0,0.23,0,4,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.16666666666666666,24.0,1.5328125,0
26,25000,10.0,1,7000,6.99,0,0.28,0,2,0,0,0,0,0,1,0,0,0.38461538461538464,5.0,250000.0,0.07692307692307693,16.0,1.9572,0
23,25000,5.0,1,7200,8.49,0,0.29,0,2,0,1,0,0,0,1,0,0,0.21739130434782608,2.5,125000.0,0.08695652173913043,18.0,2.44512,0
22,34819,2.0,2,16800,10.99,1,0.48,0,4,0,0,1,0,0,0,1,0,0.09090909090909091,0.5,69638.0,0.18181818181818182,20.0,5.302622131594819,0
22,50000,1.0,2,16800,12.53,1,0.34,0,3,0,0,1,0,0,1,0,0,0.045454545454545456,0.3333333333333333,50000.0,0.13636363636363635,21.0,4.21008,0
22,25000,4.0,1,1800,8.49,0,0.07,0,2,0,0,0,1,0,0,0,0,0.18181818181818182,2.0,100000.0,0.09090909090909091,18.0,0.61128,0
24,55000,8.0,2,16800,10.99,1,0.31,0,4,0,0,1,0,0,1,0,0,0.3333333333333333,2.0,440000.0,0.16666666666666666,16.0,3.3569454545454547,0
22,60000,2.0,3,16800,14.65,0,0.28,1,4,0,0,1,0,0,1,0,0,0.09090909090909091,0.5,120000.0,0.18181818181818182,20.0,4.102,0
24,60000,8.0,1,16800,6.54,0,0.28,0,2,0,0,1,1,0,0,0,0,0.3333333333333333,4.0,480000.0,0.08333333333333333,16.0,1.8312,0
23,60000,0.0,3,16800,13.85,0,0.28,1,2,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.08695652173913043,23.0,3.878,0
26,54000,3.0,4,16800,12.67,1,0.31,1,3,0,0,1,0,0,1,0,0,0.11538461538461539,1.0,162000.0,0.11538461538461539,23.0,3.941777777777778,0
22,25000,0.0,2,3000,9.99,1,0.12,0,3,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.13636363636363635,22.0,1.1988,0
22,66000,6.0,3,16800,13.49,0,0.25,1,3,0,0,1,0,0,1,0,0,0.2727272727272727,2.0,396000.0,0.13636363636363635,16.0,3.433818181818182,0
22,58650,6.0,4,16800,16.77,1,0.24,0,2,0,0,1,0,0,1,0,0,0.2727272727272727,3.0,351900.0,0.09090909090909091,16.0,4.803682864450128,0
24,74000,1.0,4,16800,15.65,1,0.23,1,3,0,0,1,0,1,0,0,0,0.041666666666666664,0.3333333333333333,74000.0,0.125,23.0,3.552972972972973,0
26,97000,11.0,2,16800,12.42,0,0.17,0,3,0,0,1,0,1,0,0,0,0.4230769230769231,3.6666666666666665,1067000.0,0.11538461538461539,15.0,2.1510927835051548,0
26,97000,4.0,1,16800,6.17,0,0.17,0,4,0,0,1,0,0,1,0,0,0.15384615384615385,1.0,388000.0,0.15384615384615385,22.0,1.068618556701031,0
23,103000,4.0,3,16800,13.11,0,0.16,0,4,0,0,1,0,0,0,0,0,0.17391304347826086,1.0,412000.0,0.17391304347826086,19.0,2.1383300970873784,0
24,125000,8.0,2,16800,12.42,0,0.13,0,4,0,0,1,0,0,0,0,1,0.3333333333333333,2.0,1000000.0,0.16666666666666666,16.0,1.669248,0
25,25000,5.0,3,2000,14.17,0,0.08,0,3,0,1,0,0,1,0,0,0,0.2,1.6666666666666667,125000.0,0.12,20.0,1.1336,0
23,36000,2.0,4,16750,15.28,1,0.47,1,4,0,0,1,0,0,1,0,0,0.08695652173913043,0.5,72000.0,0.17391304347826086,21.0,7.109444444444445,0
22,44500,1.0,2,16750,10.75,1,0.38,0,4,0,0,1,0,0,0,0,0,0.045454545454545456,0.25,44500.0,0.18181818181818182,21.0,4.046348314606742,0
26,45000,10.0,3,16750,12.41,1,0.37,0,3,0,0,1,0,0,1,0,0,0.38461538461538464,3.3333333333333335,450000.0,0.11538461538461539,16.0,4.619277777777778,0
23,46272,7.0,2,16750,11.99,1,0.36,0,3,0,0,1,0,0,0,0,0,0.30434782608695654,2.3333333333333335,323904.0,0.13043478260869565,16.0,4.340259768326418,0
24,25000,1.0,2,4000,11.11,0,0.16,0,2,0,0,0,0,0,1,0,0,0.041666666666666664,0.5,25000.0,0.08333333333333333,23.0,1.7776,0
26,42000,0.0,4,16750,17.58,1,0.4,0,3,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.11538461538461539,26.0,7.011071428571428,0
22,50496,6.0,3,16750,13.11,1,0.33,1,4,0,0,1,0,0,1,0,0,0.2727272727272727,1.5,302976.0,0.18181818181818182,16.0,4.348710788973384,0
23,54000,7.0,3,16750,10.99,1,0.31,0,4,0,0,1,0,0,0,0,1,0.30434782608695654,1.75,378000.0,0.17391304347826086,16.0,3.408935185185185,0
24,54000,0.0,7,16750,20.11,1,0.31,1,2,0,0,1,0,0,0,1,0,0.0,0.0,0.0,0.08333333333333333,24.0,6.237824074074074,0
23,54996,4.0,2,16700,10.37,0,0.3,0,3,0,0,1,1,0,0,0,0,0.17391304347826086,1.3333333333333333,219984.0,0.13043478260869565,19.0,3.1489381045894245,0
25,59160,0.0,5,16600,14.18,1,0.28,0,4,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.16,25.0,3.9788370520622043,0
26,70000,9.0,3,16525,13.92,0,0.24,1,2,0,0,1,0,0,1,0,0,0.34615384615384615,4.5,630000.0,0.07692307692307693,17.0,3.2861142857142855,0
25,98400,4.0,4,16525,15.28,0,0.17,1,3,0,0,1,0,0,0,1,0,0.16,1.3333333333333333,393600.0,0.12,21.0,2.5660772357723576,0
22,40428,4.0,2,16500,10.75,1,0.41,0,2,0,0,1,0,0,1,0,0,0.18181818181818182,2.0,161712.0,0.09090909090909091,18.0,4.387429504303948,0
26,47000,0.0,1,16500,10.99,1,0.35,0,4,0,0,1,0,0,1,0,0,0.0,0.0,0.0,0.15384615384615385,26.0,3.858191489361702,0
23,47000,5.0,2,16500,10.62,1,0.35,0,3,0,0,1,0,0,0,0,1,0.21739130434782608,1.6666666666666667,235000.0,0.13043478260869565,18.0,3.7282978723404256,0
22,48000,6.0,1,16500,8.9,1,0.34,0,4,0,0,1,0,0,1,0,0,0.2727272727272727,1.5,288000.0,0.18181818181818182,16.0,3.059375,0
25,25000,2.0,1,1500,6.76,0,0.06,0,4,0,1,0,0,0,0,0,1,0.08,0.5,50000.0,0.16,23.0,0.4056,0
25,56000,0.0,4,16500,12.8,1,0.29,1,3,0,0,1,0,1,0,0,0,0.0,0.0,0.0,0.12,25.0,3.7714285714285714,0
25,57504,2.0,1,16500,9.32,1,0.29,0,3,0,0,1,0,1,0,0,0,0.08,0.6666666666666666,115008.0,0.12,23.0,2.6742487479131887,0
24,25000,3.0,1,9000,7.14,0,0.36,0,4,0,0,0,0,0,0,0,1,0.125,0.75,75000.0,0.16666666666666666,21.0,2.5704,0
26,25000,7.0,1,11500,7.88,0,0.46,0,3,0,1,0,0,0,0,0,1,0.2692307692307692,2.3333333333333335,175000.0,0.11538461538461539,19.0,3.6248,0
25,25000,3.0,1,3000,6.76,0,0.12,0,2,0,1,0,1,0,0,0,0,0.12,1.5,75000.0,0.08,22.0,0.8112,0
26,83300,2.0,4,16500,16.77,1,0.17,0,4,0,0,1,0,0,1,0,0,0.07692307692307693,0.5,166600.0,0.15384615384615385,24.0,3.3217887154861945,0
24,45000,1.0,3,16425,13.49,1,0.36,1,2,0,0,1,0,0,0,1,0,0.041666666666666664,0.5,45000.0,0.08333333333333333,23.0,4.92385,0
24,61000,3.0,2,16400,10.99,0,0.27,0,4,0,0,1,0,1,0,0,0,0.125,0.75,183000.0,0.16666666666666666,21.0,2.9546885245901637,0
22,27600,2.0,2,16300,10.99,1,0.59,0,4,0,0,1,0,0,0,0,0,0.09090909090909091,0.5,55200.0,0.18181818181818182,20.0,6.490471014492754,0
26,47000,5.0,2,16250,12.42,1,0.35,0,4,0,0,1,0,0,0,1,0,0.19230769230769232,1.25,235000.0,0.15384615384615385,21.0,4.294148936170213,0
21,25000,6.0,1,1000,7.51,0,0.04,0,3,0,0,0,0,0,0,1,0,0.2857142857142857,2.0,150000.0,0.14285714285714285,15.0,0.3004,0
22,54000,3.0,2,16075,10.37,0,0.3,0,3,0,0,1,0,0,0,0,0,0.13636363636363635,1.0,162000.0,0.13636363636363635,19.0,3.0869953703703703,0
25,39000,1.0,5,16050,17.14,1,0.41,1,3,0,0,1,0,1,0,0,0,0.04,0.3333333333333333,39000.0,0.12,24.0,7.05376923076923,0
23,30000,1.0,3,16000,13.23,1,0.53,0,2,0,0,1,1,0,0,0,0,0.043478260869565216,0.5,30000.0,0.08695652173913043,22.0,7.056,0
22,33000,1.0,2,16000,10.99,1,0.48,0,2,0,0,1,0,0,0,0,1,0.045454545454545456,0.5,33000.0,0.09090909090909091,21.0,5.328484848484848,0
26,35000,2.0,1,16000,6.03,1,0.46,0,4,0,0,1,1,0,0,0,0,0.07692307692307693,0.5,70000.0,0.15384615384615385,24.0,2.7565714285714287,0
26,25000,0.0,4,6250,15.31,1,0.25,0,4,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.15384615384615385,26.0,3.8275,0
24,35000,2.0,2,16000,11.71,1,0.46,0,3,0,0,1,0,0,1,0,0,0.08333333333333333,0.6666666666666666,70000.0,0.125,22.0,5.353142857142857,0
24,35500,3.0,1,16000,10.99,1,0.45,0,4,0,0,1,0,0,0,1,0,0.125,0.75,106500.0,0.16666666666666666,21.0,4.953239436619718,0
23,25000,0.0,3,4750,13.57,0,0.19,0,2,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.08695652173913043,23.0,2.5783,0
21,25000,4.0,3,2800,10.99,0,0.11,1,3,0,0,0,0,0,0,0,1,0.19047619047619047,1.3333333333333333,100000.0,0.14285714285714285,17.0,1.23088,0
22,36900,5.0,1,16000,7.9,1,0.43,0,2,0,0,1,0,0,0,0,1,0.22727272727272727,2.5,184500.0,0.09090909090909091,17.0,3.4254742547425474,0
25,38000,8.0,3,16000,12.87,1,0.42,1,3,0,0,1,0,0,1,0,0,0.32,2.6666666666666665,304000.0,0.12,17.0,5.418947368421053,0
25,39000,6.0,4,16000,15.65,1,0.41,1,3,0,0,1,0,0,0,0,1,0.24,2.0,234000.0,0.12,19.0,6.420512820512821,0
24,39996,1.0,2,16000,10.71,1,0.4,0,2,0,0,1,0,0,1,0,0,0.041666666666666664,0.5,39996.0,0.08333333333333333,23.0,4.284428442844284,0
22,25000,1.0,2,6000,11.89,0,0.24,0,2,0,1,0,0,0,0,0,1,0.045454545454545456,0.5,25000.0,0.09090909090909091,21.0,2.8536,0
25,25000,1.0,3,4800,12.53,0,0.19,0,3,0,1,0,0,0,0,0,1,0.04,0.3333333333333333,25000.0,0.12,24.0,2.40576,0
25,40000,3.0,2,16000,11.71,1,0.4,0,4,0,0,1,1,0,0,0,0,0.12,0.75,120000.0,0.16,22.0,4.684,0
23,40000,3.0,3,16000,12.99,1,0.4,1,2,0,0,1,1,0,0,0,0,0.13043478260869565,1.5,120000.0,0.08695652173913043,20.0,5.196,0
22,40000,1.0,2,16000,8.88,1,0.4,0,3,0,0,1,1,0,0,0,0,0.045454545454545456,0.3333333333333333,40000.0,0.13636363636363635,21.0,3.552,0
21,40000,0.0,2,16000,11.83,1,0.4,0,4,0,0,1,1,0,0,0,0,0.0,0.0,0.0,0.19047619047619047,21.0,4.732,1
22,34000,0.0,4,16000,13.24,1,0.47,0,3,0,0,1,1,0,0,0,0,0.0,0.0,0.0,0.13636363636363635,22.0,6.2305882352941175,0
